"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"4985",3,1,4,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,2
"4986",6,4,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"4987",6,4,10,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,5,2
"4988",6,4,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,5
"4989",6,4,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,2
"4990",3,1,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,1
"4991",6,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,1
"4992",6,4,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,5
"4993",3,3,1,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"4994",3,1,4,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,5
"4995",3,4,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,1
"4996",6,3,5,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"4997",3,1,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,6,5
"4998",6,4,4,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,5,1
"4999",6,4,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"5000",3,1,10,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,1
"5001",6,4,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5002",1,3,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5003",3,1,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,5,1
"5004",3,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,1
"5005",3,4,8,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,6,1
"5006",6,1,10,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,2
"5007",3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,2
"5008",3,1,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,2
"5009",6,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,1
"5010",6,4,3,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5011",3,1,4,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,5,2
"5012",6,4,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,2
"5013",6,4,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,5
"5014",3,4,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,5
"5015",4,3,1,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5016",3,4,10,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,6,1
"5017",6,4,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,5
"5018",6,1,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,1
"5019",3,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,5,5
"5020",3,3,9,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,6
"5021",6,3,4,1,2,2,1,2,8,1,2,3,3,8,8,1,3,2,5,4,5,1
"5022",3,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,1
"5023",3,4,8,1,6,2,1,2,8,1,1,3,1,8,8,1,3,2,2,2,5,1
"5024",6,1,10,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,6,1
"5025",3,4,4,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5026",6,1,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,5,2
"5027",6,1,10,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,5
"5028",6,3,4,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,6
"5029",3,4,4,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,6,1
"5030",3,1,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,6,5
"5031",3,1,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,6,1
"5032",6,4,4,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,5,1
"5033",6,4,4,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,5,2
"5034",6,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,1
"5035",6,1,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,2
"5036",6,4,10,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,6,5
"5037",3,1,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,2
"5038",3,1,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,6,1
"5039",6,4,4,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,5
"5040",3,1,10,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,5,5
"5041",6,4,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"5042",6,1,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,6,5
"5043",6,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,5
"5044",3,3,1,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,2
"5045",3,1,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,1
"5046",3,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,5
"5047",6,1,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,6,5
"5048",3,1,4,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,1
"5049",6,4,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5050",6,4,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,1
"5051",6,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"5052",4,4,1,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5053",3,4,1,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5054",6,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,1
"5055",3,1,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,5
"5056",6,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,2
"5057",3,4,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,2
"5058",6,3,1,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,4,6
"5059",3,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,5,5
"5060",6,3,9,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,6
"5061",6,1,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,5
"5062",6,4,4,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,6,5
"5063",6,3,9,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,6
"5064",3,3,1,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,2
"5065",6,3,9,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,4,6
"5066",3,1,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,6,1
"5067",3,4,4,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,5
"5068",6,1,10,1,3,2,1,1,4,1,2,2,2,1,5,1,3,2,3,2,5,2
"5069",3,1,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,5
"5070",6,4,9,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,6,1
"5071",6,3,3,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5072",6,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,2
"5073",3,1,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,2
"5074",6,4,5,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"5075",6,4,4,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,5
"5076",3,1,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,5
"5077",3,1,10,1,3,2,1,1,4,1,2,2,2,1,5,1,3,2,3,2,5,5
"5078",3,1,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,1
"5079",3,1,3,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"5080",6,4,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,6,2
"5081",3,4,10,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,5,1
"5082",3,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,5
"5083",6,4,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,2
"5084",6,1,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,5
"5085",4,1,10,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5086",3,1,10,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,2
"5087",4,1,2,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5088",3,1,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,5
"5089",3,4,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,5
"5090",6,4,4,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,1
"5091",6,4,4,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,5,5
"5092",3,1,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,5,2
"5093",3,4,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,5,1
"5094",6,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,1
"5095",3,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,5,5
"5096",6,4,10,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,6,1
"5097",1,4,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5098",4,4,6,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5099",6,4,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,5
"5100",6,1,10,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,2
"5101",4,4,1,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5102",3,4,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,1
"5103",6,3,9,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,6
"5104",6,4,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"5105",6,4,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"5106",6,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"5107",3,2,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5108",6,3,4,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,5,6
"5109",3,4,2,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5110",6,4,4,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,6,2
"5111",3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,1
"5112",3,4,10,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,6,5
"5113",3,4,6,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5114",6,3,1,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,2
"5115",6,3,4,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,4,2
"5116",6,4,3,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"5117",4,4,2,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"5118",6,3,9,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,4,6
"5119",6,3,9,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,2
"5120",3,3,1,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,6
"5121",3,3,1,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,2
"5122",4,4,2,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5123",6,4,4,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,1
"5124",3,3,9,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,5,2
"5125",3,3,4,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,6
"5126",2,2,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5127",6,3,4,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,6
"5128",1,2,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5129",6,3,1,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,2
"5130",3,3,9,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,4,6
"5131",1,1,10,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5132",6,4,5,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"5133",6,4,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"5134",4,3,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5135",4,4,1,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5136",3,3,9,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,2
"5137",3,3,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,4
"5138",3,4,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,5
"5139",6,4,4,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,6,2
"5140",3,3,1,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5141",6,4,5,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"5142",6,4,3,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"5143",3,1,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,1
"5144",6,3,3,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5145",6,4,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"5146",6,1,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,2
"5147",6,4,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"5148",3,1,5,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"5149",6,4,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"5150",6,3,1,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5151",3,4,5,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5152",3,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,5
"5153",3,4,1,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,4
"5154",6,4,5,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5155",6,4,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"5156",6,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,2
"5157",6,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,2
"5158",3,4,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,6,5
"5159",3,3,4,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,2
"5160",6,4,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"5161",6,3,1,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,5,2
"5162",3,1,5,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5163",6,4,3,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5164",3,3,1,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,4,2
"5165",3,3,9,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,2
"5166",4,4,3,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5167",6,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,5
"5168",6,1,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5169",6,4,5,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5170",6,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,2
"5171",3,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,2
"5172",3,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,4,2
"5173",3,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,5,2
"5174",3,4,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,1
"5175",6,3,6,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5176",3,3,6,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5177",1,4,9,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5178",6,4,2,1,6,2,2,2,11,1,2,1,1,8,5,1,3,2,1,8,5,3
"5179",3,3,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5180",6,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,6
"5181",6,3,4,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,2
"5182",3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,1
"5183",6,3,1,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,6
"5184",6,3,9,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,2
"5185",3,4,2,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"5186",6,4,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"5187",3,1,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,1
"5188",6,4,9,1,6,2,1,2,4,1,1,3,1,8,8,1,3,2,2,2,5,1
"5189",6,4,10,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,5,5
"5190",3,4,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5191",3,3,4,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,6
"5192",6,4,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"5193",4,3,6,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5194",6,4,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"5195",6,4,4,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,5,5
"5196",3,3,1,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,4,6
"5197",4,4,6,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5198",6,1,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,5
"5199",3,4,4,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,2
"5200",3,1,4,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5201",6,3,1,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,2
"5202",6,4,5,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"5203",6,4,10,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,1
"5204",3,1,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,1
"5205",3,1,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5206",4,3,1,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5207",3,4,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,5,2
"5208",6,4,3,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"5209",6,3,4,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,4,6
"5210",3,3,5,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5211",6,4,4,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,5,5
"5212",6,4,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"5213",6,3,4,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,6
"5214",6,3,4,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,2
"5215",3,4,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,4
"5216",4,4,1,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5217",6,3,9,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,6
"5218",6,4,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"5219",4,4,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5220",3,4,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5221",6,4,6,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5222",3,3,4,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,6
"5223",6,3,6,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5224",1,4,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5225",3,3,1,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,5,2
"5226",6,4,5,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"5227",6,4,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"5228",6,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,6
"5229",6,4,5,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"5230",4,4,6,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5231",4,1,2,1,6,2,2,2,11,1,2,1,1,8,5,1,3,2,1,8,5,3
"5232",6,4,10,1,3,2,1,1,4,1,2,2,2,1,5,1,3,2,3,2,5,2
"5233",6,3,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5234",3,1,4,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,6,5
"5235",3,4,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,5,1
"5236",3,3,4,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,6
"5237",4,4,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5238",4,1,5,1,6,2,2,2,11,1,2,1,1,8,5,1,3,2,1,8,5,3
"5239",4,1,10,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5240",3,3,9,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,4,2
"5241",3,4,10,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5242",3,4,10,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,5,1
"5243",4,3,1,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5244",3,4,10,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,5
"5245",6,4,5,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"5246",6,4,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,6,1
"5247",6,4,10,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,5
"5248",1,4,9,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5249",3,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,2
"5250",6,3,9,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,5,2
"5251",6,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,2
"5252",4,4,1,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5253",3,4,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,5
"5254",6,3,1,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,2
"5255",1,4,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,4
"5256",6,3,9,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,2
"5257",4,3,5,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5258",3,3,4,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,4,6
"5259",6,1,10,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5260",3,3,4,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,2
"5261",3,4,10,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,6,1
"5262",4,4,5,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5263",3,3,1,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,6
"5264",3,3,3,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5265",6,4,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"5266",6,4,5,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"5267",6,4,5,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,3
"5268",6,3,9,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,6
"5269",4,3,5,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5270",3,4,4,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,2
"5271",6,3,1,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5272",3,3,9,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,4,6
"5273",4,1,5,1,6,2,2,2,11,1,2,3,3,8,5,1,3,2,1,8,5,3
"5274",6,4,5,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
