"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"4929",2,6,4,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,6,2
"4930",1,6,1,5,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"4931",1,6,4,3,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"4932",2,6,4,4,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,5,5
"4933",2,6,1,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,5,2
"4934",2,3,3,4,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,5,2
"4935",2,6,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,2
"4936",2,3,4,4,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,5
"4937",2,6,4,4,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,5,2
"4938",2,6,4,5,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"4939",1,4,3,1,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"4940",2,3,1,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,1
"4941",2,6,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,5
"4942",2,3,4,4,1,3,2,1,1,4,1,2,2,2,1,1,1,3,2,3,2,6,5
"4943",2,6,1,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,1
"4944",2,3,4,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,2
"4945",1,4,3,6,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"4946",2,3,4,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"4947",2,6,4,4,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,6,1
"4948",2,6,1,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,1
"4949",2,6,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,5
"4950",2,3,3,1,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,5,6
"4951",1,3,3,1,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"4952",2,3,3,9,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,4,6
"4953",2,3,4,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,6,5
"4954",2,6,1,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,5
"4955",2,3,4,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,5
"4956",2,3,4,10,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,6,2
"4957",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,5,1
"4958",2,6,3,1,2,3,2,1,1,4,2,2,3,3,8,8,1,3,2,5,2,5,6
"4959",2,3,1,4,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,6,5
"4960",2,6,4,4,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,6,1
"4961",2,3,1,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,2
"4962",2,3,4,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,1
"4963",2,3,3,4,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,6
"4964",1,3,3,1,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"4965",1,6,3,6,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"4966",1,4,3,5,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"4967",2,3,4,6,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,2
"4968",2,3,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,5
"4969",2,6,4,10,1,3,2,1,1,4,1,2,2,2,1,1,1,3,2,3,2,5,5
"4970",2,3,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,2
"4971",2,3,1,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,1
"4972",2,6,1,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,6,5
"4973",2,3,1,4,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,5,1
"4974",2,3,4,4,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,1
"4975",2,3,4,10,1,3,2,1,1,4,1,2,2,2,1,1,1,3,2,3,2,5,1
"4976",2,3,1,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,2
"4977",2,3,4,10,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,6,2
"4978",2,6,4,10,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,5,1
"4979",2,6,4,10,1,3,2,1,1,4,1,2,2,2,1,5,1,3,2,3,2,6,5
"4980",2,3,4,4,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,5,2
"4981",2,3,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,1
"4982",2,6,4,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,5,5
"4983",2,6,4,10,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,6,5
"4984",1,3,4,8,1,6,2,1,2,11,1,1,3,1,8,8,1,3,2,2,2,6,1
"4985",2,3,1,4,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,2
"4986",2,6,4,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"4987",2,6,4,10,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,5,2
"4988",2,6,4,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,5
"4989",2,6,4,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,2
"4990",2,3,1,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,1
"4991",2,6,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,1
"4992",2,6,4,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,5
"4993",1,3,3,1,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"4994",2,3,1,4,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,5
"4995",2,3,4,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,1
"4996",1,6,3,5,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"4997",2,3,1,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,6,5
"4998",2,6,4,4,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,5,1
"4999",2,6,4,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"5000",2,3,1,10,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,1
"5001",2,6,4,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5002",2,1,3,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5003",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,5,1
"5004",2,3,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,1
"5005",1,3,4,8,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,6,1
"5006",2,6,1,10,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,2
"5007",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,2
"5008",2,3,1,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,2
"5009",2,6,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,1
"5010",1,6,4,3,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5011",2,3,1,4,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,5,2
"5012",2,6,4,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,2
"5013",2,6,4,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,5
"5014",2,3,4,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,5
"5015",1,4,3,1,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5016",2,3,4,10,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,6,1
"5017",2,6,4,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,5
"5018",2,6,1,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,1
"5019",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,5,5
"5020",2,3,3,9,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,6
"5021",2,6,3,4,1,2,2,1,2,8,1,2,3,3,8,8,1,3,2,5,4,5,1
"5022",2,3,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,1
"5023",1,3,4,8,1,6,2,1,2,8,1,1,3,1,8,8,1,3,2,2,2,5,1
"5024",2,6,1,10,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,6,1
"5025",2,3,4,4,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5026",2,6,1,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,5,2
"5027",2,6,1,10,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,5
"5028",2,6,3,4,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,6
"5029",2,3,4,4,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,6,1
"5030",2,3,1,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,6,5
"5031",2,3,1,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,6,1
"5032",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,5,1
"5033",2,6,4,4,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,5,2
"5034",2,6,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,1
"5035",2,6,1,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,2
"5036",2,6,4,10,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,6,5
"5037",2,3,1,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,2
"5038",2,3,1,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,6,1
"5039",2,6,4,4,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,5
"5040",2,3,1,10,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,5,5
"5041",2,6,4,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"5042",2,6,1,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,6,5
"5043",2,6,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,5
"5044",2,3,3,1,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,2
"5045",2,3,1,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,1
"5046",2,3,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,5
"5047",2,6,1,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,6,5
"5048",2,3,1,4,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,1
"5049",2,6,4,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5050",2,6,4,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,5,1
"5051",2,6,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"5052",1,4,4,1,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5053",1,3,4,1,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5054",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,1
"5055",2,3,1,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,5
"5056",2,6,4,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,2
"5057",2,3,4,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,2
"5058",2,6,3,1,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,4,6
"5059",2,3,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,5,5
"5060",2,6,3,9,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,6
"5061",2,6,1,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,5
"5062",2,6,4,4,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,6,5
"5063",2,6,3,9,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,6
"5064",2,3,3,1,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,2
"5065",2,6,3,9,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,4,6
"5066",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,6,1
"5067",2,3,4,4,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,5
"5068",2,6,1,10,1,3,2,1,1,4,1,2,2,2,1,5,1,3,2,3,2,5,2
"5069",2,3,1,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,5
"5070",1,6,4,9,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,6,1
"5071",1,6,3,3,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5072",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,2
"5073",2,3,1,4,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,5,2
"5074",2,6,4,5,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"5075",2,6,4,4,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,5
"5076",2,3,1,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,5
"5077",2,3,1,10,1,3,2,1,1,4,1,2,2,2,1,5,1,3,2,3,2,5,5
"5078",2,3,1,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,1
"5079",1,3,1,3,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"5080",2,6,4,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,6,2
"5081",2,3,4,10,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,5,1
"5082",2,3,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,5
"5083",2,6,4,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,2
"5084",2,6,1,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,5
"5085",2,4,1,10,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5086",2,3,1,10,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,2
"5087",1,4,1,2,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5088",2,3,1,4,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,5
"5089",2,3,4,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,5
"5090",2,6,4,4,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,1
"5091",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,5,5
"5092",2,3,1,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,5,2
"5093",2,3,4,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,5,1
"5094",2,6,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,1
"5095",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,5,5
"5096",2,6,4,10,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,6,1
"5097",2,1,4,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5098",1,4,4,6,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5099",2,6,4,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,5
"5100",2,6,1,10,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,2
"5101",1,4,4,1,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5102",2,3,4,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,1
"5103",2,6,3,9,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,6
"5104",2,6,4,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"5105",2,6,4,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"5106",2,6,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"5107",2,3,2,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5108",2,6,3,4,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,5,6
"5109",1,3,4,2,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5110",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,1,1,3,2,3,2,6,2
"5111",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,1
"5112",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,6,5
"5113",1,3,4,6,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5114",2,6,3,1,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,2
"5115",2,6,3,4,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,4,2
"5116",2,6,4,3,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"5117",1,4,4,2,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"5118",2,6,3,9,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,4,6
"5119",2,6,3,9,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,2
"5120",2,3,3,1,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,6
"5121",2,3,3,1,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,2
"5122",1,4,4,2,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5123",2,6,4,4,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,1
"5124",2,3,3,9,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,5,2
"5125",2,3,3,4,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,6
"5126",2,2,2,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5127",2,6,3,4,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,6
"5128",2,1,2,9,2,6,2,2,2,11,1,2,3,3,8,8,1,3,2,5,8,2,3
"5129",2,6,3,1,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,2
"5130",2,3,3,9,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,4,6
"5131",2,1,1,10,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5132",2,6,4,5,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"5133",2,6,4,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"5134",1,4,3,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5135",1,4,4,1,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5136",2,3,3,9,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,2
"5137",2,3,3,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,4
"5138",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,5
"5139",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,6,2
"5140",2,3,3,1,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5141",2,6,4,5,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"5142",2,6,4,3,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"5143",2,3,1,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,1
"5144",1,6,3,3,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5145",2,6,4,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"5146",2,6,1,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,2
"5147",2,6,4,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"5148",1,3,1,5,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"5149",2,6,4,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"5150",1,6,3,1,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5151",1,3,4,5,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5152",2,3,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,6,5
"5153",2,3,4,1,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,4
"5154",2,6,4,5,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5155",2,6,4,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"5156",2,6,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,2
"5157",2,6,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,2
"5158",2,3,4,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,6,5
"5159",2,3,3,4,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,2
"5160",2,6,4,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"5161",2,6,3,1,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,5,2
"5162",2,3,1,5,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5163",1,6,4,3,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5164",2,3,3,1,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,4,2
"5165",2,3,3,9,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,2
"5166",1,4,4,3,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5167",2,6,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,5
"5168",2,6,1,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5169",1,6,4,5,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5170",2,6,4,4,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,6,2
"5171",2,3,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,2
"5172",2,3,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,4,2
"5173",2,3,4,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,5,2
"5174",2,3,4,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,1
"5175",1,6,3,6,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5176",1,3,3,6,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5177",2,1,4,9,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5178",1,6,4,2,1,6,2,2,2,11,1,2,1,1,8,5,1,3,2,1,8,5,3
"5179",1,3,3,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5180",2,6,3,1,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,6
"5181",2,6,3,4,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,2
"5182",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,1
"5183",2,6,3,1,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,6
"5184",2,6,3,9,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,2
"5185",1,3,4,2,1,6,2,2,2,11,1,2,3,1,8,5,1,3,2,1,8,5,3
"5186",2,6,4,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"5187",2,3,1,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,1
"5188",1,6,4,9,1,6,2,1,2,4,1,1,3,1,8,8,1,3,2,2,2,5,1
"5189",2,6,4,10,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,5,5
"5190",2,3,4,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5191",2,3,3,4,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,5,6
"5192",2,6,4,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"5193",1,4,3,6,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5194",2,6,4,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"5195",2,6,4,4,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,5,5
"5196",2,3,3,1,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,4,6
"5197",1,4,4,6,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5198",2,6,1,10,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,5
"5199",2,3,4,4,1,3,2,1,1,3,1,2,2,2,5,5,1,3,2,3,2,5,2
"5200",2,3,1,4,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,1
"5201",2,6,3,1,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,2
"5202",2,6,4,5,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"5203",2,6,4,10,1,3,2,1,1,8,1,2,2,2,7,7,1,3,2,3,2,5,1
"5204",2,3,1,10,1,3,2,1,1,4,1,2,2,2,5,5,1,3,2,3,2,5,1
"5205",2,3,1,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5206",1,4,3,1,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
